"Performance - The Eye Jersey",http://champ-sys.com/performance-the-eye-jersey.html,performance-the-eye-jersey,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p><span><b>Performance Pro</b></span></p><br><p><span>Designed for both the enthusiast and demanding athlete. This jersey offers performance and comfort in all conditions. Great for club rides, training and racing. The Performance Pro cycling jersey provides the ultimate in versatility. It is constructed with three different fabrics, each strategically located for a specific performance related purpose. Front and rear panels are constructed from our premium Tech fabric with advanced wicking properties and permanent 50+ UV. The jersey&#x2019;s side panels consist of Tech Mesh four-way stretch fabric that moves with you and breathes. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.</span></p><br><p><span>Other features include three rear storage pockets with slash sides to allow for easy access while being secure. Additionally, there is a zippered water resistant gear pocket with a reflective zipper. It&#x2019;s silicone rear hem keeps the jersey in the correct position while riding.</span></p><br><p><strong>Performance Summer</strong></p><br><p><span>This jersey has all the features of the Performance Pro, but is designed for hot and humid conditions, enabling you to remain cool and focused in the toughest of climates and conditions.&#xA0; The front and rear panels are constructed with our premium Airlite lightweight technical fabric with permanent 50+ UV protection. Its Dimple Lite side panels are high tensile, breathable, and lightweight. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.&#xA0;</span></p>",$98.00
"TeamEdith Apex Tri Speedsuit",http://champ-sys.com/teamedith-apex-tri-speedsuit.html,teamedith-apex-tri-speedsuit,"","Please allow 3-4 weeks for delivery upon the date of purchase",$285.60
"Summer Gloves",http://champ-sys.com/summer-gloves.html,summer-gloves,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$30.00
"Pro Rugby San Francisco Away Performance Top",http://champ-sys.com/pro-rugby-san-francisco-away-performance-top.html,pro-rugby-san-francisco-away-performance-top,"<p>Great for training in the gym, or to wear casually before or after events. The Performance Top is made from our&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>CS Tech Lite</b></a>&#xA0;moisture-management fabric</p><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$40.00
"Lycra Leg Warmer",http://champ-sys.com/lycra-leg-warmer.html,lycra-leg-warmer,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$32.00
"TeamEdith Lycra Arm Warmers",http://champ-sys.com/team-edith-lycra-arm-warmers.html,team-edith-lycra-arm-warmers,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$28.80
"Performance - Matrix Jersey",http://champ-sys.com/performance-matrix-jersey.html,performance-matrix-jersey,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p><span><b>Performance Pro</b></span></p><br><p><span>Designed for both the enthusiast and demanding athlete. This jersey offers performance and comfort in all conditions. Great for club rides, training and racing. The Performance Pro cycling jersey provides the ultimate in versatility. It is constructed with three different fabrics, each strategically located for a specific performance related purpose. Front and rear panels are constructed from our premium Tech fabric with advanced wicking properties and permanent 50+ UV. The jersey&#x2019;s side panels consist of Tech Mesh four-way stretch fabric that moves with you and breathes. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.</span></p><br><p><span>Other features include three rear storage pockets with slash sides to allow for easy access while being secure. Additionally, there is a zippered water resistant gear pocket with a reflective zipper. It&#x2019;s silicone rear hem keeps the jersey in the correct position while riding.</span></p><br><p><strong>Performance Summer</strong></p><br><p><span>This jersey has all the features of the Performance Pro, but is designed for hot and humid conditions, enabling you to remain cool and focused in the toughest of climates and conditions.&#xA0; The front and rear panels are constructed with our premium Airlite lightweight technical fabric with permanent 50+ UV protection. Its Dimple Lite side panels are high tensile, breathable, and lightweight. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.&#xA0;</span></p>",$98.00
"Pro Rugby Performance Top",http://champ-sys.com/pro-rugby-performance-top.html,pro-rugby-performance-top,"<p>Great for practice or to wear before or after events, the Performance Top is made from our CS Tech moisture-management fabric.</p><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$40.00
"Performance - Wave Jersey",http://champ-sys.com/performance-wave-jersey.html,performance-wave-jersey,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p><span><b>Performance Pro</b></span></p><br><p><span>Designed for both the enthusiast and demanding athlete. This jersey offers performance and comfort in all conditions. Great for club rides, training and racing. The Performance Pro cycling jersey provides the ultimate in versatility. It is constructed with three different fabrics, each strategically located for a specific performance related purpose. Front and rear panels are constructed from our premium Tech fabric with advanced wicking properties and permanent 50+ UV. The jersey&#x2019;s side panels consist of Tech Mesh four-way stretch fabric that moves with you and breathes. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.</span></p><br><p><span>Other features include three rear storage pockets with slash sides to allow for easy access while being secure. Additionally, there is a zippered water resistant gear pocket with a reflective zipper. It&#x2019;s silicone rear hem keeps the jersey in the correct position while riding.</span></p><br><p><strong>Performance Summer</strong></p><br><p><span>This jersey has all the features of the Performance Pro, but is designed for hot and humid conditions, enabling you to remain cool and focused in the toughest of climates and conditions.&#xA0; The front and rear panels are constructed with our premium Airlite lightweight technical fabric with permanent 50+ UV protection. Its Dimple Lite side panels are high tensile, breathable, and lightweight. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.&#xA0;</span></p>",$98.00
"Performance - Frame Bib",http://champ-sys.com/performance-frame-bib.html,performance-frame-bib,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p>&#xA0;</p><br><p>Engineered for all-around performance and versatility. Great for racing, training, or spirited club rides. This bib short has a tight, yet traditional fit, and is constructed from two premium fabrics. The short is made from Contour Lycra, which is a Lycra is a high compression Lycra fabric optimized for performance and comfort. The lightweight and breathable bib assembly is made from our Tech Mesh fabric. Silicone injection grippers ensure low irritation cuffs that comfortably stay in place in all conditions.&#xA0;</p>",$138.00
"Pro Rugby San Francisco Replica Home Jersey",http://champ-sys.com/pro-rugby-san-francisco-replica-home-jersey.html,pro-rugby-san-francisco-replica-home-jersey,"<p>The Rugby Tech Jersey is cut a little looser than our Elite jersey for a more traditional fit. Designed and tested specifically to handle the rigors of any level of Rugby. Our Rugby Tech Jersey is constructed from our heavyweight CS Tech material that features extreme levels of moisture wicking and breathability to keep you performing at your best no matter the state of play.</p><p><strong>Features:</strong></p><ul> <li>Made from our exclusive heavy weight CS Tech Fabric for superior comfort and wicking</li> <li>100% permanent UV protection yarn</li> <li>Traditional fit</li> <li>Reinforced CS contour lycra collar for increased strength and comfort</li> <li>No annoying labels tags at the neck</li> </ul><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"Fleece Shoe Covers",http://champ-sys.com/fleece-shoe-covers-68987.html,fleece-shoe-covers-68987,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$45.00
"Performance - Ugly Bib",http://champ-sys.com/performance-ugly-bib.html,performance-ugly-bib,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p>&#xA0;</p><br><p>Engineered for all-around performance and versatility. Great for racing, training, or spirited club rides. This bib short has a tight, yet traditional fit, and is constructed from two premium fabrics. The short is made from Contour Lycra, which is a Lycra is a high compression Lycra fabric optimized for performance and comfort. The lightweight and breathable bib assembly is made from our Tech Mesh fabric. Silicone injection grippers ensure low irritation cuffs that comfortably stay in place in all conditions.&#xA0;</p>",$138.00
"Fleece Knee Warmer",http://champ-sys.com/fleece-knee-warmer.html,fleece-knee-warmer,"<p><strong>Features:</strong></p> <ul>    <li>Made from genuine <a href='http://champ-sys.com/fabrics' target='_blank'>CS Tech Fleece</a></li>     <li>Superb grippers to keep the warmers in place</li><li><b>Updated!</b>&#xA0;The old gripper has been replaced with a new softer and elastic gripper!</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$40.00
"Fleece Leg Warmer",http://champ-sys.com/fleece-leg-warmer.html,fleece-leg-warmer,"<p><strong>Features:</strong></p> <ul>         <li>YKK&#xA0;zippered ankles</li>     <li>Made from genuine <a href='http://champ-sys.com/fabrics' target='_blank'>CS Tech Fleece</a></li>          <li>About CS Tech Fleece: CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside of the&#xA0;arm warmer&#xA0;is fleece-lined. The outside has a smooth finish.</li><li><b>Updated!</b>&#xA0;The old gripper has been replaced with a new softer and elastic gripper! </li></ul><p></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$45.00
"Lycra Shoe Covers",http://champ-sys.com/fleece-shoe-covers-68988.html,fleece-shoe-covers-68988,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$35.00
"Pro Rugby San Diego Home Performance Top",http://champ-sys.com/pro-rugby-san-diego-home-performance-top.html,pro-rugby-san-diego-home-performance-top,"<p>Great for training in the gym, or to wear casually before or after events. The Performance Top is made from our&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>CS Tech Lite</b></a>&#xA0;moisture-management fabric</p><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$40.00
"Performance - Ugly Reno Bib",http://champ-sys.com/performance-ugly-reno-bib.html,performance-ugly-reno-bib,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p>&#xA0;</p><br><p>Engineered for all-around performance and versatility. Great for racing, training, or spirited club rides. This bib short has a tight, yet traditional fit, and is constructed from two premium fabrics. The short is made from Contour Lycra, which is a Lycra is a high compression Lycra fabric optimized for performance and comfort. The lightweight and breathable bib assembly is made from our Tech Mesh fabric. Silicone injection grippers ensure low irritation cuffs that comfortably stay in place in all conditions.&#xA0;</p>",$138.00
"Speed Shoe Covers",http://champ-sys.com/speed-shoe-covers-68949.html,speed-shoe-covers-68949,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$45.00
"Pro Rugby Performance Top",http://champ-sys.com/pro-rugby-performance-top-52433.html,pro-rugby-performance-top-52433,"<p>Great for practice or to wear before or after events, the Performance Top is made from our CS Tech moisture-management fabric.</p><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$40.00
"TeamEdith Apex Men&apos;s Marathon Singlet",http://champ-sys.com/team-edith-apex-men-s-marathon-singlet.html,team-edith-apex-men-s-marathon-singlet,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$51.00
"TeamEdith Performance Sports Bra",http://champ-sys.com/team-edith-performance-sports-bra.html,team-edith-performance-sports-bra,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$48.00
"Pro Rugby San Diego Replica Away Jersey",http://champ-sys.com/pro-rugby-san-diego-replica-home-jersey-53713.html,pro-rugby-san-diego-replica-home-jersey-53713,"<p>The Rugby Tech Jersey is cut a little looser than our Elite jersey for a more traditional fit. Designed and tested specifically to handle the rigors of any level of Rugby. Our Rugby Tech Jersey is constructed from our heavyweight CS Tech material that features extreme levels of moisture wicking and breathability to keep you performing at your best no matter the state of play.</p><p><strong>Features:</strong></p><ul> <li>Made from our exclusive heavy weight CS Tech Fabric for superior comfort and wicking</li> <li>100% permanent UV protection yarn</li> <li>Traditional fit</li> <li>Reinforced CS contour lycra collar for increased strength and comfort</li> <li>No annoying labels tags at the neck</li> </ul><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"TeamEdith Apex Link Tri Suit",http://champ-sys.com/teamedith-apex-link-tri-suit.html,teamedith-apex-link-tri-suit,"<p>Premium triathlon suit for all triathlon distances. Anatomic panels shape to the contour of your body providing a premium fit with unrivaled comfort in all disciplines. Constructed entirely from our exclusive <strong>CS Hydrodry</strong> fabric allowing a precision fit and increased compression.</p><p>&#xA0;</p><p><strong>Features</strong>:</p><ul><li>CS Hydrodry fabric: dry feel, water repellent stretch fabric designed specifically for Champion System. Hydrodry is the first fabric of its kind to have sublimation printing capabilities.</li><li>Elite fit</li><li>Hidden front zipper</li><li>Two covered rear pockets</li><li>For the inner panels of shorts, choose from one of our <a href='http://www.champ-sys.com/pages/print-area' target='_blank'>predyed lycras</a></li><li><a href='http://champ-sys.com/chamois-chart' target='_blank'>Learn more</a> about our Chamois</li><li>Now available with CS-specific Race Number Belt. <a href='http://champ-sys.com/custom/triathlon-collection/custom-race-numbers/race-numbers.html' target='_blank'>Click here</a> form more details.</li></ul>","",$189.60
"Lycra Knee Warmer",http://champ-sys.com/lycra-knee-warmer.html,lycra-knee-warmer,"<p><strong>Features:</strong></p> <ul>    <li>Made from genuine CS Lycra</li>     <li>Superb grippers to keep the warmers in place</li><li><b>Updated!</b>&#xA0;The old gripper has been replaced with a new softer and elastic gripper!</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$30.00
"Pro Rugby San Diego Replica Home Jersey",http://champ-sys.com/pro-rugby-san-diego-replica-home-jersey.html,pro-rugby-san-diego-replica-home-jersey,"<p>The Rugby Tech Jersey is cut a little looser than our Elite jersey for a more traditional fit. Designed and tested specifically to handle the rigors of any level of Rugby. Our Rugby Tech Jersey is constructed from our heavyweight CS Tech material that features extreme levels of moisture wicking and breathability to keep you performing at your best no matter the state of play.</p><p><strong>Features:</strong></p><ul> <li>Made from our exclusive heavy weight CS Tech Fabric for superior comfort and wicking</li> <li>100% permanent UV protection yarn</li> <li>Traditional fit</li> <li>Reinforced CS contour lycra collar for increased strength and comfort</li> <li>No annoying labels tags at the neck</li> </ul><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"Performance - Geo Jersey",http://champ-sys.com/performance-geo-jersey.html,performance-geo-jersey,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p><span><b>Performance Pro</b></span></p><br><p><span>Designed for both the enthusiast and demanding athlete. This jersey offers performance and comfort in all conditions. Great for club rides, training and racing. The Performance Pro cycling jersey provides the ultimate in versatility. It is constructed with three different fabrics, each strategically located for a specific performance related purpose. Front and rear panels are constructed from our premium Tech fabric with advanced wicking properties and permanent 50+ UV. The jersey&#x2019;s side panels consist of Tech Mesh four-way stretch fabric that moves with you and breathes. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.</span></p><br><p><span>Other features include three rear storage pockets with slash sides to allow for easy access while being secure. Additionally, there is a zippered water resistant gear pocket with a reflective zipper. It&#x2019;s silicone rear hem keeps the jersey in the correct position while riding.</span></p><br><p><strong>Performance Summer</strong></p><br><p><span>This jersey has all the features of the Performance Pro, but is designed for hot and humid conditions, enabling you to remain cool and focused in the toughest of climates and conditions.&#xA0; The front and rear panels are constructed with our premium Airlite lightweight technical fabric with permanent 50+ UV protection. Its Dimple Lite side panels are high tensile, breathable, and lightweight. Its Lycra shoulders mold perfectly to the shape of your shoulders and arms providing a very aerodynamic and comfortable fit.&#xA0;</span></p>",$98.00
"Pro Rugby San Francisco Home Training Shorts",http://champ-sys.com/pro-rugby-san-francisco-home-training-shorts.html,pro-rugby-san-francisco-home-training-shorts,"<p>These lightweight, highly flexible and breathable shorts are perfect for training or casual wear. Based off our Classic and Elite shorts, these training shorts feature a non-slip waistband, internal mouth guard pocket, and two side pockets.</p> <p><b>Features:</b></p><ul> <li>Highly breathable, flexible, lightweight fabric construction</li> <li>CS Contour lycra crotch area and lower side panels enabling extreme range of movement and comfort</li><li>Two side pockets</li> <li>Internal mouth guard pocket</li> <li>Silicone layered waistband with drawstring to keep shorts in place in any conditions</li></ul><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$42.00
"TeamEdith Lycra Run Tights",http://champ-sys.com/team-edith-lycra-run-tights.html,team-edith-lycra-run-tights,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$70.00
"Team Hoyt San Diego - Techlite Jersey - Mosaic",http://champ-sys.com/team-hoyt-san-diego-techlite-jersey.html,team-hoyt-san-diego-techlite-jersey,"","Please allow 3-4 weeks for delivery upon the date of purchase",$65.00
"Team Hoyt San Diego - Women&apos;s Sports Bra",http://champ-sys.com/team-hoyt-san-diego-women-s-sports-bra.html,team-hoyt-san-diego-women-s-sports-bra,"","Please allow 3-4 weeks for delivery upon the date of purchase",$50.00
"IA - Intermediate Wind Vest",http://champ-sys.com/ia-intermediate-wind-vest.html,ia-intermediate-wind-vest,"","",$93.60
"Team Hoyt San Diego Apex Windguard Run Jacket - Classic",http://champ-sys.com/team-hoyt-san-diego-bella-racerback-summer-singlet-classic-61428.html,team-hoyt-san-diego-bella-racerback-summer-singlet-classic-61428,"<p>When Summer runs into Fall and Fall runs into Winter this lightweight water-resistant jacket this will be your go to run jacket that can do it all.</p><br><p><b>Features:</b></p><ul><li>Constructed of CS WindGuard. Lightweight, water-resistant and breathable to help keep your temperature regulated</li><li>Draw cord that makes fine-tuning the fit easy</li><li>Reflective details help with low light visibility</li><li>Offset zipper with zipper garage to help keep your chin from getting chafed</li><li>Secure front zipper pockets, one with media pouch and a cord exit for your headphones, the other has an interior credit card-size Velcro pocket for convenience</li><li>Elastic cuffs</li><li>Mesh venting in the back and the under arms to reduce over-heating</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"IA - Tech Summer Jersey",http://champ-sys.com/ia-tech-summer-jersey.html,ia-tech-summer-jersey,"","",$69.60
"TeamEdith 3-Pack Sublimated Socks",http://champ-sys.com/teamedith-3-pack-sublimated-socks.html,teamedith-3-pack-sublimated-socks,"","",$39.60
"TeamEdith Run Shorts",http://champ-sys.com/team-edith-run-shorts.html,team-edith-run-shorts,"","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$41.00
"Team Hoyt San Diego Apex Men&apos;s Marathon Running Singlet - Mosaic",http://champ-sys.com/team-hoyt-san-diego-apex-men-s-marathon-running-singlet-mosaic.html,team-hoyt-san-diego-apex-men-s-marathon-running-singlet-mosaic,"<p>Incredibly lightweight and breathable, made from our exclusive Champion System CS Helium fabric the Apex Marathon Singlet is the ideal choice for training and competitions. With a loose fit, scoop&#x2013;neck design this running essential will deliver the performance and comfort you demand.</p> <p><b>Features:</b></p><ul> <li>Constructed from CS Helium fabric</li><li>100% permanent UV protection yarn able to reach UPF50+</li><li>No annoying label tags at the neck</li> <li>Fully customizable</li><li>Great for clubs, events, corporate teams and more</li> </ul><p>&#xA0;</p><p><strong>*Now available with CS-specific Race Number Belt. <a href='http://champ-sys.com/custom/run-collection/custom-race-numbers/race-numbers.html' target='_blank'>Click here</a> for more details.</strong></p><p>&#xA0;</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$58.00
"Team Hoyt San Diego Men&apos;s Performace Lite Run Singlet - Classic",http://champ-sys.com/team-hoyt-san-diego-mens-performance-lite-run-singlet-classic.html,team-hoyt-san-diego-mens-performance-lite-run-singlet-classic,"<p>A cut above the rest! A classic sleeveless design that is perfect for training and competition. The Champion System Performance Lite Run Singlet is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>&#xA0;, the run singlet is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite Fabric</li><li>Permanent UV protection</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$36.00
"Team Hoyt San Diego Performance Long Sleeve Training Top - Mosaic",http://champ-sys.com/team-hoyt-san-diego-performance-long-sleeve-training-top-mosaic.html,team-hoyt-san-diego-performance-long-sleeve-training-top-mosaic,"<p>Train Harder! A long sleeve running top that is perfect for training and competition. The Champion System Performance Lite Long Sleeve Run Top is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>, the run top is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite fabric</li><li>Permanent UV protection</li><li>Available in Men&#x2019;s and Women&#x2019;s fits</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$51.00
"IA - Apex Blade TriSuit",http://champ-sys.com/ia-apex-blade-trisuit.html,ia-apex-blade-trisuit,"","",$189.60
"Team Hoyt San Diego Women&apos;s Specific Performance Lite Run Singlet - Mosaic",http://champ-sys.com/team-hoyt-san-diego-women-s-specific-performance-lite-run-singlet-mosaic.html,team-hoyt-san-diego-women-s-specific-performance-lite-run-singlet-mosaic,"<p>A cut above the rest! A classic sleeveless design that is perfect for training and competition, with a women&#x2019;s specific fit. The Champion System Women&#x2019;s Performance Lite Run Singlet is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>&#xA0;, the run singlet is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite Fabric</li><li>Permanent UV protection</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$39.00
